feature	importance
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_left	0.0004626954
CUMSUM_10_rpt_cost_normal_right	0.00046236938
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio	0.0004611072
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_left	0.0004608919
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_diff	0.00046075723
RAW_8_energy_ratio_by_chunks_num_segments_10_segment_focus_9_contribution_right	0.00046075002
CUMSUM_8_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_ratio_to_whole_right	0.000460328
RAW_8_friedrich_coefficients_coeff_2_m_3_r_30_diff	0.00045980987
CUMSUM_8_partial_autocorrelation_lag_4_ratio_to_whole_left	0.00045938906
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_left	0.000458894
RAW_8_percentage_of_reoccurring_values_to_all_values_left	0.00045824758
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_ratio_to_whole_right	0.00045803754
RAW_7_approx_entropy_whole	0.00045720147
CUMSUM_7_sample_entropy_contribution_left	0.0004559171
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_whole	0.00045588467
DIFF_8_ratio_beyond_r_sigma_1_5_left	0.0004552247
RAW_8_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_left	0.0004549233
DIFF_2_shapiro_pvalue_right	0.00045471112
RAW_8_quantile_0_4_ratio	0.0004537072
RAW_1_stats_range_left	0.0004534165
CUMSUM_3_linear_trend_r2_diff	0.00045299562
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_left	0.0004529721
RAW_8_count_above_0_right	0.0004527878
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2_ratio_to_whole_right	0.00045272522
CUMSUM_1_stats_min_contribution_right	0.00045136805
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_contribution_left	0.0004513529
RAW_1_stats_mean_of_rolling_std_ratio_to_whole_right	0.00045133848
RAW_8_index_mass_quantile_q_0_1_contribution_left	0.00045119078
RAW_8_percentage_of_reoccurring_values_to_all_values_whole	0.00045100748
CUMSUM_9_ar_param_1_ratio_to_whole_left	0.0004509355
